"","Country","Export","Year","import","Net","Region","shape"
"82925","Togo",535853578.2,1991,665492393.8,-129638815.6,"Sub-Saharan Africa","Other"
"82942","Thailand",35329430023,1991,41756450652,-6427020629,"East Asia & Pacific","Other"
"82959","Tajikistan",0,1991,0,0,"Europe & Central Asia","Other"
"82976","Turkmenistan",1250614833,1991,869992927.2,380621905.8,"Europe & Central Asia","Other"
"82993","Timor-Leste",0,1991,0,0,"East Asia & Pacific","Other"
"83005","Tonga",30278420.48,1991,80059386.09,-49780965.61,"East Asia & Pacific","Other"
"83022","Tunisia",5277717391,1991,5925543478,-647826087,"Middle East & North Africa","Other"
"83039","Turkey",20765547619,1991,24956952381,-4191404762,"Europe & Central Asia","Other"
"83056","Tanzania",508648122.3,1991,1667354148,-1158706025.7,"Sub-Saharan Africa","Other"
"83073","Uganda",247948150.5,1991,728713332.1,-480765181.6,"Sub-Saharan Africa","Other"
"83090","Ukraine",20230191965,1991,18548654269,1681537696,"Europe & Central Asia","Other"
"83107","Uruguay",2318926500,1991,2001525004,317401496,"Latin America & Caribbean","Other"
"83124","Uzbekistan",0,1991,0,0,"Europe & Central Asia","Other"
"83141","Vietnam",2971976969,1991,3463880947,-491903978,"East Asia & Pacific","Other"
"83158","Vanuatu",80560530.09,1991,109142192,-28581661.91,"East Asia & Pacific","Other"
"83175","Samoa",0,1991,0,0,"East Asia & Pacific","Other"
"83192","South Africa",26149639662,1991,21011842248,5137797414,"Sub-Saharan Africa","Other"
"83209","Zambia",0,1991,0,0,"Sub-Saharan Africa","Other"
"83226","Zimbabwe",2063885600,1991,2347724600,-283839000,"Sub-Saharan Africa","Other"
"83233","Afghanistan",0,1992,0,0,"South Asia","Other"
"83243","Angola",0,1992,0,0,"Sub-Saharan Africa","Other"
"83260","Albania",81519209.68,1992,627952433.9,-546433224.22,"Europe & Central Asia","Other"
"83277","United Arab Emirates",0,1992,0,0,"Middle East & North Africa","Other"
"83294","Argentina",15095901878,1992,18606904906,-3511003028,"Latin America & Caribbean","Other"
"83311","Armenia",506749951.3,1992,779530102.3,-272780151,"Europe & Central Asia","Other"
"83328","Australia",54226716911,1992,53341536568,885180343,"East Asia & Pacific","Other"
"83345","Austria",64678674931,1992,67252988605,-2574313674,"Europe & Central Asia","Other"
"83362","Azerbaijan",4302724069,1992,2725096547,1577627522,"Europe & Central Asia","Other"
"83379","Burundi",94756920.93,1992,319246482.3,-224489561.37,"Sub-Saharan Africa","Other"
"83396","Belgium",1.37365e+11,1992,1.32228e+11,5.137e+09,"Europe & Central Asia","Other"
"83413","Benin",393976833.8,1992,567957714.4,-173980880.6,"Sub-Saharan Africa","Other"
"83430","Burkina Faso",198184577.9,1992,437468498.2,-239283920.3,"Sub-Saharan Africa","Other"
"83447","Bangladesh",2405649867,1992,3915198939,-1509549072,"South Asia","Other"
"83464","Bulgaria",4876288660,1992,5479381443,-603092783,"Europe & Central Asia","Other"
"83481","Bahrain",4009042287,1992,4596276330,-587234043,"Middle East & North Africa","Other"
"83498","Bosnia and Herzegovina",0,1992,0,0,"Europe & Central Asia","Other"
"83515","Belarus",10185185185,1992,9814814815,370370370,"Europe & Central Asia","Other"
"83532","Belize",257665600,1992,274248250,-16582650,"Latin America & Caribbean","Other"
"83549","Bolivia",1131361364,1992,1640403025,-509041661,"Latin America & Caribbean","Other"
"83566","Brazil",43538125000,1992,33590625000,9947500000,"Latin America & Caribbean","Target"
"83583","Barbados",808900000,1992,676900000,1.32e+08,"Latin America & Caribbean","Other"
"83600","Bhutan",80220293.21,1992,140203703.7,-59983410.49,"South Asia","Other"
"83617","Botswana",1997772195,1992,1723775892,273996303,"Sub-Saharan Africa","Other"
"83634","Central African Republic",238129779.6,1992,372229135.9,-134099356.3,"Sub-Saharan Africa","Other"
"83651","Canada",1.55086e+11,1992,1.57205e+11,-2.119e+09,"North America","Other"
"83668","Switzerland",1.12563e+11,1992,1.04435e+11,8.128e+09,"Europe & Central Asia","Other"
"83685","Chile",13312092910,1992,12544703152,767389758,"Latin America & Caribbean","Other"
"83702","China",66847400129,1992,61849400129,4.998e+09,"East Asia & Pacific","Target"
"83719","Cameroon",2341602555,1992,2087299308,254303247,"Sub-Saharan Africa","Other"
"83736","Colombia",9649972063,1992,9985578591,-335606528,"Latin America & Caribbean","Other"
"83753","Comoros",40417152.77,1992,123132907.4,-82715754.63,"Sub-Saharan Africa","Other"
"83770","Costa Rica",3021544792,1992,3495370310,-473825518,"Latin America & Caribbean","Other"
"83787","Cuba",3736544459,1992,4025942838,-289398379,"Latin America & Caribbean","Other"
"83804","Cyprus",3418539505,1992,4191531291,-772991786,"Europe & Central Asia","Other"
"83821","Czech Republic",13851908168,1992,13437954139,413954029,"Europe & Central Asia","Other"
"83838","Germany",4.72688e+11,1992,4.83783e+11,-1.1095e+10,"Europe & Central Asia","Other"
"83855","Djibouti",0,1992,0,0,"Middle East & North Africa","Other"
"83872","Dominica",99681481.48,1992,125225925.9,-25544444.42,"Latin America & Caribbean","Other"
"83874","Denmark",56509004158,1992,45947383244,10561620914,"Europe & Central Asia","Other"
"83891","Dominican Republic",4179533748,1992,4958267445,-778733697,"Latin America & Caribbean","Other"
"83908","Algeria",12154240351,1992,11458142448,696097903,"Middle East & North Africa","Other"
"83925","Ecuador",4366816408,1992,3740586293,626230115,"Latin America & Caribbean","Other"
"83942","Eritrea",54502214.56,1992,214474287.1,-159972072.54,"Sub-Saharan Africa","Other"
"83959","Spain",1.02341e+11,1992,1.24251e+11,-2.191e+10,"Europe & Central Asia","Other"
"83976","Estonia",0,1992,0,0,"Europe & Central Asia","Other"
"83993","Ethiopia",0,1992,0,0,"Sub-Saharan Africa","Other"
"84010","Finland",28745686222,1992,27792673215,953013007,"Europe & Central Asia","Other"
"84027","Fiji",795276114.4,1992,841184298.1,-45908183.7,"East Asia & Pacific","Other"
"84044","France",2.98941e+11,1992,2.89558e+11,9.383e+09,"Europe & Central Asia","Other"
"84061","Gabon",2576725001,1992,1889852814,686872187,"Sub-Saharan Africa","Other"
"84078","Georgia",1315854563,1992,2446203314,-1130348751,"Europe & Central Asia","Other"
"84094","Ghana",1104855835,1992,1845128146,-740272311,"Sub-Saharan Africa","Other"
"84111","Guinea",817037843.9,1992,856409525.1,-39371681.2,"Sub-Saharan Africa","Other"
"84128","Guinea-Bissau",11094993.61,1992,113409934.4,-102314940.79,"Sub-Saharan Africa","Other"
"84145","Equatorial Guinea",0,1992,0,0,"Sub-Saharan Africa","Other"
"84162","Greece",17292882374,1992,27828549339,-10535666965,"Europe & Central Asia","Other"
"84179","Grenada",99566666.67,1992,138625925.9,-39059259.23,"Latin America & Caribbean","Other"
"84196","Guatemala",1886241442,1992,2849959386,-963717944,"Latin America & Caribbean","Other"
"84213","Guyana",469762447.6,1992,557463259.8,-87700812.1999999,"Latin America & Caribbean","Other"
"84230","Honduras",1651611363,1992,2118269208,-466657845,"Latin America & Caribbean","Other"
"84247","Croatia",0,1992,0,0,"Europe & Central Asia","Other"
"84264","Haiti",170898224.5,1992,563516991.7,-392618767.2,"Latin America & Caribbean","Other"
"84281","Hungary",10682799849,1992,10753751994,-70952145,"Europe & Central Asia","Other"
"84298","Indonesia",38801726176,1992,34720875700,4080850476,"East Asia & Pacific","Other"
"84315","India",25486060891,1992,27639684529,-2153623638,"South Asia","Target"
"84332","Ireland",32659493501,1992,28596730671,4062762830,"Europe & Central Asia","Other"
"84349","Iraq",0,1992,0,0,"Middle East & North Africa","Other"
"84365","Iceland",2113785886,1992,2119043524,-5257638,"Europe & Central Asia","Other"
"84382","Israel",19669657517,1992,24173549022,-4503891505,"Middle East & North Africa","Other"
"84399","Italy",2.3071e+11,1992,2.30097e+11,6.13e+08,"Europe & Central Asia","Other"
"84416","Jamaica",2198847360,1992,2232222723,-33375363,"Latin America & Caribbean","Other"
"84433","Jordan",2667843630,1992,4323771845,-1655928215,"Middle East & North Africa","Other"
"84450","Japan",3.78845e+11,1992,2.98544e+11,8.0301e+10,"East Asia & Pacific","Other"
"84466","Kazakhstan",18432373393,1992,18762813719,-330440326,"Europe & Central Asia","Other"
"84483","Kenya",2155748038,1992,2189415460,-33667422,"Sub-Saharan Africa","Other"
"84500","Cambodia",0,1992,0,0,"East Asia & Pacific","Other"
"84517","Kiribati",10020564.04,1992,58870813.75,-48850249.71,"East Asia & Pacific","Other"
"84522","Kuwait",8036810157,1992,10766871506,-2730061349,"Middle East & North Africa","Other"
"84539","Lebanon",634069545.8,1992,4207000160,-3572930614.2,"Middle East & North Africa","Other"
"84556","Liberia",0,1992,0,0,"Sub-Saharan Africa","Other"
"84573","Libya",10363991477,1992,8629261364,1734730113,"Middle East & North Africa","Other"
"84590","Sri Lanka",3082683094,1992,3981473876,-898790782,"South Asia","Other"
"84607","Lesotho",0,1992,0,0,"Sub-Saharan Africa","Other"
"84624","Lithuania",0,1992,0,0,"Europe & Central Asia","Other"
"84641","Luxembourg",15536833626,1992,13023095859,2513737767,"Europe & Central Asia","Other"
"84658","Latvia",0,1992,0,0,"Europe & Central Asia","Other"
"84675","Morocco",7474470438,1992,9469830979,-1995360541,"Middle East & North Africa","Other"
"84692","Moldova",0,1992,0,0,"Europe & Central Asia","Other"
"84709","Madagascar",495520770.9,1992,746051704.3,-250530933.4,"Sub-Saharan Africa","Other"
"84726","Maldives",222261371.8,1992,237300000,-15038628.2,"South Asia","Other"
"84743","Mexico",55406026689,1992,73709195127,-18303168438,"Latin America & Caribbean","Other"
"84760","Marshall Islands",0,1992,0,0,"East Asia & Pacific","Other"
"84762","Mali",442408869.5,1992,958831214.3,-516422344.8,"Sub-Saharan Africa","Other"
"84779","Malta",2470701036,1992,2680610176,-209909140,"Middle East & North Africa","Other"
"84795","Myanmar",0,1992,0,0,"East Asia & Pacific","Other"
"84812","Montenegro",0,1992,0,0,"Europe & Central Asia","Other"
"84829","Mongolia",381224551.6,1992,479118638.5,-97894086.9,"East Asia & Pacific","Other"
"84846","Mozambique",243064484.7,1992,1241552971,-998488486.3,"Sub-Saharan Africa","Other"
"84863","Mauritania",413292159.9,1992,423125759.8,-9833599.90000004,"Sub-Saharan Africa","Other"
"84880","Mauritius",1912138892,1992,2016680374,-104541482,"Sub-Saharan Africa","Other"
"84897","Malawi",417599977.8,1992,763999972.2,-346399994.4,"Sub-Saharan Africa","Other"
"84914","Malaysia",44957788511,1992,44155181215,802607296,"East Asia & Pacific","Other"
"84931","Namibia",1475212307,1992,1679052945,-203840638,"Sub-Saharan Africa","Other"
"84948","Niger",392904450.4,1992,418268250.1,-25363799.7,"Sub-Saharan Africa","Other"
"84965","Nigeria",11458714118,1992,6812037764,4646676354,"Sub-Saharan Africa","Other"
"84982","Nicaragua",309280000,1992,954960000,-645680000,"Latin America & Caribbean","Other"
"84999","Netherlands",1.92566e+11,1992,1.74809e+11,1.7757e+10,"Europe & Central Asia","Other"
"85016","Norway",48588784295,1992,39946254727,8642529568,"Europe & Central Asia","Other"
"85033","Nepal",542824053.5,1992,875325167,-332501113.5,"South Asia","Other"
"85050","New Zealand",12991280306,1992,11679604424,1311675882,"East Asia & Pacific","Other"
"85067","Oman",5568270481,1992,4426527958,1141742523,"Middle East & North Africa","Other"
"85084","Pakistan",8442727144,1992,9984100402,-1541373258,"South Asia","Other"
"85101","Panama",5336629500,1992,6315044100,-978414600,"Latin America & Caribbean","Other"
"85118","Peru",4500645313,1992,5561752159,-1061106846,"Latin America & Caribbean","Other"
"85135","Philippines",15431886330,1992,18026888780,-2595002450,"East Asia & Pacific","Other"
"85152","Palau",0,1992,0,0,"East Asia & Pacific","Other"
"85155","Papua New Guinea",2094857972,1992,2000829359,94028613,"East Asia & Pacific","Other"
"85172","Poland",0,1992,0,0,"Europe & Central Asia","Other"
"85189","Portugal",26314080042,1992,34266585239,-7952505197,"Europe & Central Asia","Other"
"85206","Paraguay",3566831493,1992,2838888199,727943294,"Latin America & Caribbean","Other"
"85223","Qatar",0,1992,0,0,"Middle East & North Africa","Other"
"85240","Romania",6981666667,1992,9093750000,-2112083333,"Europe & Central Asia","Other"
"85257","Rwanda",112984489.2,1992,370561935.1,-257577445.9,"Sub-Saharan Africa","Other"
"85274","Saudi Arabia",53610680908,1992,49331375167,4279305741,"Middle East & North Africa","Other"
"85291","Sudan",369020533.9,1992,1014630390,-645609856.1,"Sub-Saharan Africa","Other"
"85308","Senegal",1698959248,1992,2336975723,-638016475,"Sub-Saharan Africa","Other"
"85325","Singapore",84308164518,1992,77979742173,6328422345,"East Asia & Pacific","Other"
"85342","Solomon Islands",128410914.9,1992,235852600.7,-107441685.8,"East Asia & Pacific","Other"
"85359","Sierra Leone",214817781.3,1992,223732479,-8914697.69999999,"Sub-Saharan Africa","Other"
"85376","El Salvador",937870800,1992,1891815600,-953944800,"Latin America & Caribbean","Other"
"85393","San Marino",0,1992,0,0,"Europe & Central Asia","Other"
"85409","Somalia",0,1992,0,0,"Sub-Saharan Africa","Other"
"85416","Serbia",0,1992,0,0,"Europe & Central Asia","Other"
"85429","South Sudan",0,1992,0,0,"Sub-Saharan Africa","Other"
"85430","Sao Tome and Principe",0,1992,0,0,"Sub-Saharan Africa","Other"
"85447","Suriname",0,1992,0,0,"Latin America & Caribbean","Other"
"85464","Slovenia",7386169811,1992,6661506191,724663620,"Europe & Central Asia","Other"
"85481","Sweden",74909126035,1992,70081046739,4828079296,"Europe & Central Asia","Other"
"85498","Seychelles",47962865.34,1992,191504519.8,-143541654.46,"Sub-Saharan Africa","Other"
"85509","Chad",208710953.3,1992,466958175.5,-258247222.2,"Sub-Saharan Africa","Other"
"85526","Togo",455990718.3,1992,612032540.9,-156041822.6,"Sub-Saharan Africa","Other"
"85543","Thailand",41206885012,1992,45675804426,-4468919414,"East Asia & Pacific","Other"
"85560","Tajikistan",0,1992,0,0,"Europe & Central Asia","Other"
"85577","Turkmenistan",2148362352,1992,1222206142,926156210,"Europe & Central Asia","Other"
"85594","Timor-Leste",0,1992,0,0,"East Asia & Pacific","Other"
"85606","Tonga",32405166.65,1992,67147205.11,-34742038.46,"East Asia & Pacific","Other"
"85623","Tunisia",6126865672,1992,7200814111,-1073948439,"Middle East & North Africa","Other"
"85640","Turkey",22805811594,1992,27484942029,-4679130435,"Europe & Central Asia","Other"
"85657","Tanzania",572500378.7,1992,1810820733,-1238320354.3,"Sub-Saharan Africa","Other"
"85674","Uganda",250344420.7,1992,694106667.4,-443762246.7,"Sub-Saharan Africa","Other"
"85691","Ukraine",17732031955,1992,16259872205,1472159750,"Europe & Central Asia","Other"
"85708","Uruguay",2633279556,1992,2527407101,105872455,"Latin America & Caribbean","Other"
"85725","Uzbekistan",0,1992,0,0,"Europe & Central Asia","Other"
"85742","Vietnam",3428344547,1992,3831479525,-403134978,"East Asia & Pacific","Other"
"85759","Vanuatu",89459573.87,1992,108420347.1,-18960773.23,"East Asia & Pacific","Other"
"85776","Samoa",0,1992,0,0,"East Asia & Pacific","Other"
"85793","South Africa",27855890603,1992,22581697055,5274193548,"Sub-Saharan Africa","Other"
"85810","Zambia",0,1992,0,0,"Sub-Saharan Africa","Other"
"85827","Zimbabwe",1838241100,1992,2463290200,-625049100,"Sub-Saharan Africa","Other"
"85834","Afghanistan",0,1993,0,0,"South Asia","Other"
"85844","Angola",0,1993,0,0,"Sub-Saharan Africa","Other"
"85861","Albania",189399541.5,1993,764996711.8,-575597170.3,"Europe & Central Asia","Other"
"85878","United Arab Emirates",0,1993,0,0,"Middle East & North Africa","Other"
"85895","Argentina",16357317317,1993,22049649650,-5692332333,"Latin America & Caribbean","Other"
"85912","Armenia",567247790.5,1993,729847869.3,-162600078.8,"Europe & Central Asia","Other"
"85929","Australia",54747048904,1993,55746908375,-999859471,"East Asia & Pacific","Other"
"85946","Austria",59900881226,1993,60542945345,-642064119,"Europe & Central Asia","Other"
"85963","Azerbaijan",2281805933,1993,3019037459,-737231526,"Europe & Central Asia","Other"
"85980","Burundi",88062144.15,1993,254942339.4,-166880195.25,"Sub-Saharan Africa","Other"
"85997","Belgium",1.2544e+11,1993,1.19015e+11,6.425e+09,"Europe & Central Asia","Other"
"86014","Benin",510965402.2,1993,748725692.9,-237760290.7,"Sub-Saharan Africa","Other"
"86031","Burkina Faso",208751601.5,1993,482110691.9,-273359090.4,"Sub-Saharan Africa","Other"
"86048","Bangladesh",2990714286,1993,4677910053,-1687195767,"South Asia","Other"
"86065","Bulgaria",4137681159,1993,4963768116,-826086957,"Europe & Central Asia","Other"
"86082","Bahrain",4361702128,1993,4198138298,163563830,"Middle East & North Africa","Other"
"86099","Bosnia and Herzegovina",0,1993,0,0,"Europe & Central Asia","Other"
"86116","Belarus",11008264463,1993,13570247934,-2561983471,"Europe & Central Asia","Other"
"86133","Belize",261401800,1993,280961550,-19559750,"Latin America & Caribbean","Other"
"86150","Bolivia",1094220300,1993,1627865935,-533645635,"Latin America & Caribbean","Other"
"86167","Brazil",45983167702,1993,39822360248,6160807454,"Latin America & Caribbean","Target"
"86184","Barbados",872470541.4,1993,779893601.2,92576940.1999999,"Latin America & Caribbean","Other"
"86201","Bhutan",74261397.18,1993,103725644.5,-29464247.32,"South Asia","Other"
"86218","Botswana",1959225785,1993,1627109901,332115884,"Sub-Saharan Africa","Other"
"86235","Central African Republic",218665883.1,1993,292701084.1,-74035201,"Sub-Saharan Africa","Other"
"86252","Canada",1.68142e+11,1993,1.6803e+11,1.12e+08,"North America","Other"
"86269","Switzerland",1.09518e+11,1993,97940819978,11577180022,"Europe & Central Asia","Other"
"86286","Chile",12758599162,1993,13669475782,-910876620,"Latin America & Caribbean","Other"
"86303","China",74280328750,1993,86072328750,-1.1792e+10,"East Asia & Pacific","Target"
