"","Country","Region","Year","GDP per Capita","HDI"
"2796","Armenia","Europe & Central Asia",2008,4010.026997,0.727
"2797","Australia","East Asia & Pacific",2008,49535.25787,0.92
"2798","Austria","Europe & Central Asia",2008,51708.76575,0.884
"2799","Azerbaijan","Europe & Central Asia",2008,5574.603802,0.719
"2800","Bahrain","Middle East & North Africa",2008,23067.56535,0.796
"2801","Bangladesh","South Asia",2008,615.7775411,0.523
"2802","Barbados","Latin America & Caribbean",2008,17243.67966,0.781
"2803","Belarus","Europe & Central Asia",2008,6377.369732,0.774
"2804","Belgium","Europe & Central Asia",2008,48424.5756,0.899
"2805","Belize","Latin America & Caribbean",2008,4470.220796,0.7
"2806","Benin","Sub-Saharan Africa",2008,820.1513498,0.462
"2807","Bhutan","South Asia",2008,1795.181307,0.543
"2808","BosniaandHerzegovina","Europe & Central Asia",2008,5078.314577,0.719
"2809","Botswana","Sub-Saharan Africa",2008,5623.379566,0.639
"2810","Brazil","Latin America & Caribbean",2008,8787.610627,0.716
"2811","BruneiDarussalam","East Asia & Pacific",2008,37951.2806,0.84
"2812","Bulgaria","Europe & Central Asia",2008,7261.754492,0.771
"2813","BurkinaFaso","Sub-Saharan Africa",2008,569.7612784,0.357
"2814","Burundi","Sub-Saharan Africa",2008,196.2718079,0.372
"2815","Cambodia","East Asia & Pacific",2008,745.7877873,0.521
"2816","Cameroon","Sub-Saharan Africa",2008,1396.824988,0.492
"2817","Canada","North America",2008,46596.33599,0.899
"2818","CentralAfricanRepublic","Sub-Saharan Africa",2008,456.8618268,0.337
"2819","Chad","Sub-Saharan Africa",2008,929.7702391,0.348
"2820","Chile","Latin America & Caribbean",2008,10781.36608,0.806
"2821","China","East Asia & Pacific",2008,3471.248054,0.685
"2822","Colombia","Latin America & Caribbean",2008,5383.132694,0.71
"2823","Comoros","Sub-Saharan Africa",2008,1387.594626,0.47
"2824","CostaRica","Latin America & Caribbean",2008,6911.136152,0.75
"2825","Croatia","Europe & Central Asia",2008,16352.53517,0.803
"2826","Cuba","Latin America & Caribbean",2008,5376.447622,0.78
"2827","Cyprus","Europe & Central Asia",2008,35391.04006,0.852
"2828","Denmark","Europe & Central Asia",2008,64322.06664,0.909
"2829","Djibouti","Middle East & North Africa",2008,1214.077118,0.435
"2830","Dominica","Latin America & Caribbean",2008,6446.663832,0.72
"2831","DominicanRepublic","Latin America & Caribbean",2008,5011.037937,0.695
"2832","Ecuador","Latin America & Caribbean",2008,4274.952065,0.711
"2833","ElSalvador","Latin America & Caribbean",2008,2943.698878,0.659
"2834","EquatorialGuinea","Sub-Saharan Africa",2008,22742.38159,0.586
"2835","Eritrea","Sub-Saharan Africa",2008,326.0825642,0.407
"2836","Estonia","Europe & Central Asia",2008,18094.54805,0.841
"2837","Ethiopia","Sub-Saharan Africa",2008,325.3825543,0.394
"2838","Fiji","East Asia & Pacific",2008,4177.657789,0.703
"2839","Finland","Europe & Central Asia",2008,53401.31487,0.904
"2840","France","Europe & Central Asia",2008,45334.11091,0.878
"2841","Gabon","Sub-Saharan Africa",2008,10094.02746,0.653
"2842","Georgia","Europe & Central Asia",2008,3324.727566,0.728
"2843","Germany","Europe & Central Asia",2008,45699.19832,0.917
"2844","Ghana","Sub-Saharan Africa",2008,1224.401554,0.542
"2845","Greece","Europe & Central Asia",2008,31997.28201,0.857
"2846","Grenada","Latin America & Caribbean",2008,7947.426509,0.739
"2847","Guatemala","Latin America & Caribbean",2008,2794.226157,0.598
"2848","Guinea","Sub-Saharan Africa",2008,674.6181787,0.396
"2849","Guinea-Bissau","Sub-Saharan Africa",2008,583.894419,0.415
"2850","Guyana","Latin America & Caribbean",2008,2568.618908,0.621
"2851","Haiti","Latin America & Caribbean",2008,674.7564147,0.466
"2852","Honduras","Latin America & Caribbean",2008,1751.595857,0.59
"2853","Hungary","Europe & Central Asia",2008,15739.73541,0.818
"2854","Iceland","Europe & Central Asia",2008,55632.10432,0.89
"2855","India","South Asia",2008,1001.460633,0.564
"2856","Indonesia","East Asia & Pacific",2008,2160.527605,0.646
"2857","Iraq","Middle East & North Africa",2008,4521.03247,0.643
"2858","Ireland","Europe & Central Asia",2008,61257.89689,0.908
"2859","Israel","Middle East & North Africa",2008,29531.57216,0.88
"2860","Italy","Europe & Central Asia",2008,40640.18386,0.868
"2861","Jamaica","Latin America & Caribbean",2008,4903.184444,0.708
"2862","Japan","East Asia & Pacific",2008,39339.29757,0.881
"2863","Jordan","Middle East & North Africa",2008,3385.609665,0.736
"2864","Kazakhstan","Europe & Central Asia",2008,8513.564645,0.759
"2865","Kenya","Sub-Saharan Africa",2008,916.8992515,0.523
"2866","Kiribati","East Asia & Pacific",2008,1432.777431,0.585
"2867","Kuwait","Middle East & North Africa",2008,55571.99806,0.789
"2868","Latvia","Europe & Central Asia",2008,16348.53121,0.821
"2869","Lebanon","Middle East & North Africa",2008,7109.513163,0.75
"2870","Lesotho","Sub-Saharan Africa",2008,879.2982742,0.48
"2871","Liberia","Sub-Saharan Africa",2008,471.1993717,0.399
"2872","Libya","Middle East & North Africa",2008,14396.04865,0.757
"2873","Lithuania","Europe & Central Asia",2008,14961.56818,0.831
"2874","Luxembourg","Europe & Central Asia",2008,114293.8433,0.89
"2875","Madagascar","Sub-Saharan Africa",2008,470.733254,0.5
"2876","Malawi","Sub-Saharan Africa",2008,372.8487804,0.417
"2877","Malaysia","East Asia & Pacific",2008,8513.629541,0.761
"2878","Maldives","South Asia",2008,6583.45125,0.66
"2879","Mali","Sub-Saharan Africa",2008,689.6784228,0.39
"2880","Malta","Middle East & North Africa",2008,21928.70067,0.829
"2881","Mauritania","Sub-Saharan Africa",2008,1182.978655,0.476
"2882","Mauritius","Sub-Saharan Africa",2008,8030.063005,0.734
"2883","Mexico","Latin America & Caribbean",2008,9765.717028,0.742
"2884","Mongolia","East Asia & Pacific",2008,2139.625631,0.683
"2885","Montenegro","Europe & Central Asia",2008,7367.751909,0.786
"2886","Morocco","Middle East & North Africa",2008,2884.94776,0.602
"2887","Mozambique","Sub-Saharan Africa",2008,503.1277109,0.388
"2888","Myanmar","East Asia & Pacific",2008,643.9513703,0.509
"2889","Namibia","Sub-Saharan Africa",2008,4029.065061,0.575
"2890","Nepal","South Asia",2008,473.8444409,0.502
"2891","Netherlands","Europe & Central Asia",2008,56928.82048,0.906
"2892","NewZealand","East Asia & Pacific",2008,31287.77865,0.894
"2893","Nicaragua","Latin America & Caribbean",2008,1518.805386,0.614
"2894","Niger","Sub-Saharan Africa",2008,353.2384054,0.303
"2895","Nigeria","Sub-Saharan Africa",2008,2241.711763,0.485
"2896","Norway","Europe & Central Asia",2008,97007.94189,0.938
"2897","Oman","Middle East & North Africa",2008,22075.03536,0.782
"2898","Pakistan","South Asia",2008,1039.312088,0.515
"2899","Panama","Latin America & Caribbean",2008,7154.14428,0.755
"2900","PapuaNewGuinea","East Asia & Pacific",2008,1719.516327,0.503
"2901","Paraguay","Latin America & Caribbean",2008,4064.427373,0.664
"2902","Peru","Latin America & Caribbean",2008,4208.878011,0.712
"2903","Philippines","East Asia & Pacific",2008,1919.466208,0.661
"2904","Poland","Europe & Central Asia",2008,14001.44688,0.824
"2905","Portugal","Europe & Central Asia",2008,24815.60884,0.814
"2906","Qatar","Middle East & North Africa",2008,82967.37228,0.835
"2907","Romania","Europe & Central Asia",2008,10400.54366,0.795
"2908","RussianFederation","Europe & Central Asia",2008,11635.27424,0.774
"2909","Rwanda","Sub-Saharan Africa",2008,500.6189986,0.455
"2910","Samoa","East Asia & Pacific",2008,3509.761499,0.685
"2911","SaoTomeandPrincipe","Sub-Saharan Africa",2008,1126.462102,0.53
"2912","SaudiArabia","Middle East & North Africa",2008,20037.83234,0.791
"2913","Senegal","Sub-Saharan Africa",2008,1388.876531,0.445
"2914","Serbia","Europe & Central Asia",2008,6701.773913,0.757
"2915","Seychelles","Sub-Saharan Africa",2008,11122.86207,0.741
"2916","SierraLeone","Sub-Saharan Africa",2008,406.3759178,0.373
"2917","Singapore","East Asia & Pacific",2008,39721.04818,0.883
"2918","Slovenia","Europe & Central Asia",2008,27501.81027,0.878
"2919","SolomonIslands","East Asia & Pacific",2008,1205.791067,0.504
"2920","SouthAfrica","Sub-Saharan Africa",2008,5688.508806,0.633
"2921","Spain","Europe & Central Asia",2008,35579.30993,0.856
"2922","SriLanka","South Asia",2008,2041.219053,0.738
"2923","Sudan","Sub-Saharan Africa",2008,1291.528826,0.463
"2924","Suriname","Latin America & Caribbean",2008,6858.149015,0.691
"2925","Sweden","Europe & Central Asia",2008,55746.84238,0.901
"2926","Switzerland","Europe & Central Asia",2008,72487.84593,0.917
"2927","SyrianArabRepublic","Middle East & North Africa",2008,NA,0.646
"2928","Tajikistan","Europe & Central Asia",2008,706.0875846,0.618
"2929","Thailand","East Asia & Pacific",2008,4378.687406,0.714
"2930","Togo","Sub-Saharan Africa",2008,537.2261475,0.44
"2931","Tonga","East Asia & Pacific",2008,3392.887992,0.702
"2932","TrinidadandTobago","Latin America & Caribbean",2008,21189.12927,0.773
"2933","Tunisia","Middle East & North Africa",2008,4310.093026,0.707
"2934","Turkey","Europe & Central Asia",2008,10850.87194,0.71
"2935","Turkmenistan","Europe & Central Asia",2008,3904.467675,NA
"2936","Uganda","Sub-Saharan Africa",2008,449.6928183,0.47
"2937","Ukraine","Europe & Central Asia",2008,3887.241412,0.733
"2938","UnitedArabEmirates","Middle East & North Africa",2008,45758.90554,0.838
"2939","UnitedKingdom","Europe & Central Asia",2008,46767.59222,0.896
"2940","UnitedStates","North America",2008,48401.42734,0.91
"2941","Uruguay","Latin America & Caribbean",2008,9062.312171,0.766
"2942","Uzbekistan","Europe & Central Asia",2008,1082.286025,0.653
"2943","Vanuatu","East Asia & Pacific",2008,2697.961375,0.589
"2944","Zambia","Sub-Saharan Africa",2008,1369.068249,0.517
"2945","Zimbabwe","Sub-Saharan Africa",2008,325.6785703,0.439
"2946","Albania","Europe & Central Asia",2009,4114.134899,0.729
"2947","Algeria","Middle East & North Africa",2009,3868.83123,0.719
"2948","Angola","Sub-Saharan Africa",2009,3117.896944,0.522
"2949","AntiguaandBarbuda","Latin America & Caribbean",2009,13082.28181,0.77
"2950","Argentina","Latin America & Caribbean",2009,8161.306966,0.799
"2951","Armenia","Europe & Central Asia",2009,2993.832531,0.724
"2952","Australia","East Asia & Pacific",2009,42709.8033,0.921
"2953","Austria","Europe & Central Asia",2009,47963.1794,0.886
"2954","Azerbaijan","Europe & Central Asia",2009,4950.294791,0.736
"2955","Bahrain","Middle East & North Africa",2009,19356.67236,0.794
"2956","Bangladesh","South Asia",2009,681.1205368,0.535
"2957","Barbados","Latin America & Caribbean",2009,16087.72938,0.783
"2958","Belarus","Europe & Central Asia",2009,5351.355382,0.784
"2959","Belgium","Europe & Central Asia",2009,44880.57302,0.899
"2960","Belize","Latin America & Caribbean",2009,4253.246753,0.699
"2961","Benin","Sub-Saharan Africa",2009,793.45243,0.468
"2962","Bhutan","South Asia",2009,1770.234497,0.554
"2963","BosniaandHerzegovina","Europe & Central Asia",2009,4701.334426,0.72
"2964","Botswana","Sub-Saharan Africa",2009,5185.729845,0.648
"2965","Brazil","Latin America & Caribbean",2009,8553.381382,0.718
"2966","BruneiDarussalam","East Asia & Pacific",2009,27965.47504,0.842
"2967","Bulgaria","Europe & Central Asia",2009,6969.558557,0.774
"2968","BurkinaFaso","Sub-Saharan Africa",2009,552.7455521,0.366
"2969","Burundi","Sub-Saharan Africa",2009,209.8537621,0.387
"2970","Cambodia","East Asia & Pacific",2009,738.2326684,0.521
"2971","Cameroon","Sub-Saharan Africa",2009,1338.884377,0.499
"2972","Canada","North America",2009,40773.45436,0.899
"2973","CentralAfricanRepublic","Sub-Saharan Africa",2009,449.9612041,0.343
"2974","Chad","Sub-Saharan Africa",2009,804.4559039,0.363
"2975","Chile","Latin America & Caribbean",2009,10243.32824,0.804
"2976","China","East Asia & Pacific",2009,3838.433972,0.694
"2977","Colombia","Latin America & Caribbean",2009,5119.191641,0.715
"2978","Comoros","Sub-Saharan Africa",2009,1339.337191,0.476
"2979","CostaRica","Latin America & Caribbean",2009,6809.396224,0.752
"2980","Croatia","Europe & Central Asia",2009,14576.42804,0.802
"2981","Cuba","Latin America & Caribbean",2009,5484.7763,0.782
"2982","Cyprus","Europe & Central Asia",2009,32105.86748,0.856
"2983","Denmark","Europe & Central Asia",2009,58163.29359,0.906
"2984","Djibouti","Middle East & North Africa",2009,1253.657431,0.441
"2985","Dominica","Latin America & Caribbean",2009,6866.224899,0.72
"2986","DominicanRepublic","Latin America & Caribbean",2009,4952.677503,0.696
"2987","Ecuador","Latin America & Caribbean",2009,4255.565701,0.712
"2988","ElSalvador","Latin America & Caribbean",2009,2867.98508,0.659
"2989","EquatorialGuinea","Sub-Saharan Africa",2009,16530.20937,0.589
"2990","Eritrea","Sub-Saharan Africa",2009,430.7544499,0.416
"2991","Estonia","Europe & Central Asia",2009,14726.31828,0.839
"2992","Ethiopia","Sub-Saharan Africa",2009,379.7566385,0.401
"2993","Fiji","East Asia & Pacific",2009,3369.408247,0.707
"2994","Finland","Europe & Central Asia",2009,47107.15571,0.899
"2995","France","Europe & Central Asia",2009,41575.41618,0.878
"2996","Gabon","Sub-Saharan Africa",2009,7603.660223,0.661
"2997","Georgia","Europe & Central Asia",2009,2822.660305,0.731
"2998","Germany","Europe & Central Asia",2009,41732.70725,0.917
"2999","Ghana","Sub-Saharan Africa",2009,1086.765038,0.547
"3000","Greece","Europe & Central Asia",2009,29710.9703,0.858
"3001","Grenada","Latin America & Caribbean",2009,7395.063622,0.738
"3002","Guatemala","Latin America & Caribbean",2009,2635.758874,0.604
"3003","Guinea","Sub-Saharan Africa",2009,636.2799568,0.399
"3004","Guinea-Bissau","Sub-Saharan Africa",2009,544.8612801,0.421
"3005","Guyana","Latin America & Caribbean",2009,2764.306686,0.624
"3006","Haiti","Latin America & Caribbean",2009,668.2976046,0.47
"3007","Honduras","Latin America & Caribbean",2009,1815.489496,0.591
"3008","Hungary","Europe & Central Asia",2009,13029.88338,0.818
"3009","Iceland","Europe & Central Asia",2009,40640.9902,0.89
"3010","India","South Asia",2009,1105.097345,0.57
"3011","Indonesia","East Asia & Pacific",2009,2254.445592,0.656
"3012","Iraq","Middle East & North Africa",2009,3735.144836,0.646
"3013","Ireland","Europe & Central Asia",2009,52104.03472,0.906
"3014","Israel","Middle East & North Africa",2009,27709.11754,0.882
"3015","Italy","Europe & Central Asia",2009,36976.84553,0.868
"3016","Jamaica","Latin America & Caribbean",2009,4303.539796,0.709
"3017","Japan","East Asia & Pacific",2009,40855.17564,0.88
"3018","Jordan","Middle East & North Africa",2009,3492.130906,0.734
"3019","Kazakhstan","Europe & Central Asia",2009,7165.223175,0.763
"3020","Kenya","Sub-Saharan Africa",2009,920.0816252,0.533
"3021","Kiribati","East Asia & Pacific",2009,1316.721614,0.584
"3022","Kuwait","Middle East & North Africa",2009,37567.30121,0.79
"3023","Latvia","Europe & Central Asia",2009,12219.37379,0.818
"3024","Lebanon","Middle East & North Africa",2009,8480.988762,0.756
"3025","Lesotho","Sub-Saharan Africa",2009,878.1654234,0.489
"3026","Liberia","Sub-Saharan Africa",2009,463.8559654,0.404
"3027","Libya","Middle East & North Africa",2009,10296.97353,0.755
"3028","Lithuania","Europe & Central Asia",2009,11837.39103,0.822
"3029","Luxembourg","Europe & Central Asia",2009,103198.6693,0.883
"3030","Madagascar","Sub-Saharan Africa",2009,415.6893226,0.503
"3031","Malawi","Sub-Saharan Africa",2009,420.7472051,0.431
"3032","Malaysia","East Asia & Pacific",2009,7326.744435,0.765
"3033","Maldives","South Asia",2009,6615.763778,0.66
"3034","Mali","Sub-Saharan Africa",2009,697.0153124,0.398
"3035","Malta","Middle East & North Africa",2009,20675.58259,0.83
"3036","Mauritania","Sub-Saharan Africa",2009,1044.489823,0.484
"3037","Mauritius","Sub-Saharan Africa",2009,7318.12641,0.741
"3038","Mexico","Latin America & Caribbean",2009,7792.24773,0.743
"3039","Mongolia","East Asia & Pacific",2009,1717.898761,0.689
"3040","Montenegro","Europe & Central Asia",2009,6727.107767,0.788
"3041","Morocco","Middle East & North Africa",2009,2861.554005,0.608
"3042","Mozambique","Sub-Saharan Africa",2009,463.8526178,0.397
"3043","Myanmar","East Asia & Pacific",2009,741.0777116,0.519
"3044","Namibia","Sub-Saharan Africa",2009,4153.497885,0.583
"3045","Nepal","South Asia",2009,480.7200909,0.514
"3046","Netherlands","Europe & Central Asia",2009,51900.34009,0.906
"3047","NewZealand","East Asia & Pacific",2009,28201.23228,0.898
"3048","Nicaragua","Latin America & Caribbean",2009,1464.497754,0.615
"3049","Niger","Sub-Saharan Africa",2009,339.7702669,0.308
"3050","Nigeria","Sub-Saharan Africa",2009,1890.389128,0.49
"3051","Norway","Europe & Central Asia",2009,80067.17664,0.938
"3052","Oman","Middle East & North Africa",2009,16784.34616,0.789
"3053","Pakistan","South Asia",2009,1006.603999,0.522
"3054","Panama","Latin America & Caribbean",2009,7575.780644,0.756
"3055","PapuaNewGuinea","East Asia & Pacific",2009,1672.490908,0.51
"3056","Paraguay","Latin America & Caribbean",2009,3645.944648,0.659
"3057","Peru","Latin America & Caribbean",2009,4166.093387,0.715
"3058","Philippines","East Asia & Pacific",2009,1825.34154,0.659
"3059","Poland","Europe & Central Asia",2009,11527.59323,0.828
"3060","Portugal","Europe & Central Asia",2009,23063.97161,0.817
"3061","Qatar","Middle East & North Africa",2009,61478.23813,0.833
"3062","Romania","Europe & Central Asia",2009,8474.872003,0.798
"3063","RussianFederation","Europe & Central Asia",2009,8562.813697,0.771
"3064","Rwanda","Sub-Saharan Africa",2009,539.1084948,0.47
"3065","Samoa","East Asia & Pacific",2009,3035.068269,0.687
"3066","SaoTomeandPrincipe","Sub-Saharan Africa",2009,1099.571046,0.538
"3067","SaudiArabia","Middle East & North Africa",2009,16094.2931,0.796
"3068","Senegal","Sub-Saharan Africa",2009,1294.583723,0.449
"3069","Serbia","Europe & Central Asia",2009,5821.305397,0.759
"3070","Seychelles","Sub-Saharan Africa",2009,9706.95606,0.741
"3071","SierraLeone","Sub-Saharan Africa",2009,388.8746021,0.381
"3072","Singapore","East Asia & Pacific",2009,38577.55822,0.884
"3073","Slovenia","Europe & Central Asia",2009,24633.79785,0.878
